game_id,team_id,HoA,result,settled_in,head_coach,goals,shots,tackles,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways
2015030115,2,away,WIN,OT,Jack Capuano,2,10,65,2,5,1,45.3,24,18
2015030115,13,home,LOSS,OT,Gerard Gallant,1,12,34,10,1,0,54.7,16,19
2015030116,13,away,LOSS,OT,Gerard Gallant,1,10,41,6,3,0,45.8,24,18
2015030116,2,home,WIN,OT,Jack Capuano,2,12,45,6,3,0,54.2,29,9
2013030171,25,away,WIN,REG,Lindy Ruff,3,8,27,10,5,1,44.6,8,3
2013030171,24,home,LOSS,REG,Bruce Boudreau,2,8,28,10,5,2,55.4,13,4
2013030172,25,away,LOSS,REG,Lindy Ruff,2,9,28,6,6,1,50.8,10,3
2013030172,24,home,WIN,REG,Bruce Boudreau,3,4,40,12,3,0,49.2,10,7
2013030173,24,away,LOSS,REG,Bruce Boudreau,0,9,30,32,5,0,38,7,4
2013030173,25,home,WIN,REG,Lindy Ruff,3,5,34,26,3,0,62,15,8
2013030174,24,away,TIE,REG,Bruce Boudreau,2,5,42,47,3,0,43.3,2,9
2013030174,25,home,TIE,REG,Lindy Ruff,2,6,30,35,3,0,56.7,15,10
2013030175,25,away,LOSS,REG,Lindy Ruff,2,9,22,64,7,0,47.6,10,2
2013030175,24,home,WIN,REG,Bruce Boudreau,4,5,40,57,6,4,52.4,8,6
2013030176,24,away,WIN,OT,Bruce Boudreau,3,7,39,16,4,1,50.6,9,7
2013030176,25,home,LOSS,OT,Lindy Ruff,2,6,35,12,5,1,49.4,13,9
2016030231,18,away,LOSS,REG,Peter Laviolette,2,8,34,4,3,2,62.3,6,6
2016030231,19,home,WIN,REG,Mike Yeo,3,7,36,8,1,0,37.7,4,7
2016030232,18,away,LOSS,REG,Peter Laviolette,2,6,33,23,0,0,45.5,3,4
2016030232,19,home,WIN,REG,Mike Yeo,3,5,24,2,5,1,54.5,7,4
2016030233,19,away,LOSS,REG,Mike Yeo,1,5,30,12,1,0,38.1,6,7
2016030233,18,home,WIN,REG,Peter Laviolette,3,8,34,8,3,0,61.9,20,5
2016030234,19,away,LOSS,REG,Mike Yeo,1,8,33,14,2,0,52.9,6,9
2016030234,18,home,WIN,REG,Peter Laviolette,2,6,31,10,4,1,47.1,10,7
2016030235,18,away,LOSS,REG,Peter Laviolette,1,5,25,10,3,1,54.4,2,4
2016030235,19,home,WIN,REG,Mike Yeo,2,8,31,6,5,0,45.6,2,6
2016030236,19,away,LOSS,REG,Mike Yeo,1,6,27,8,1,0,55.9,9,5
2016030236,18,home,WIN,REG,Peter Laviolette,3,4,27,2,4,0,44.1,21,7
2015030161,16,away,LOSS,OT,Joel Quenneville,0,8,24,8,5,0,45.8,4,7
2015030161,19,home,WIN,OT,Ken Hitchcock,1,4,41,10,4,0,54.2,4,8
2015030162,16,away,WIN,REG,Joel Quenneville,3,7,25,6,3,1,56.2,2,3
2015030162,19,home,LOSS,REG,Ken Hitchcock,2,7,41,10,1,0,43.8,6,11
2015030163,19,away,WIN,REG,Ken Hitchcock,3,9,40,12,3,2,50.6,9,5
2015030163,16,home,LOSS,REG,Joel Quenneville,2,11,36,10,4,1,49.4,12,5
2015030164,19,away,LOSS,REG,Ken Hitchcock,2,5,48,62,4,2,53.3,11,8
2015030164,16,home,WIN,REG,Joel Quenneville,3,10,28,78,2,1,46.7,10,7
2015030165,16,away,LOSS,OT,Joel Quenneville,2,8,36,6,1,0,46.7,10,10
2015030165,19,home,WIN,OT,Ken Hitchcock,3,11,39,2,3,1,53.3,4,5
2015030166,19,away,LOSS,REG,Ken Hitchcock,3,7,40,6,1,0,50.8,8,12
2015030166,16,home,WIN,REG,Joel Quenneville,4,9,38,2,3,2,49.2,16,9
2015030167,16,away,LOSS,REG,Joel Quenneville,2,8,19,4,1,1,52.4,2,6
2015030167,19,home,WIN,REG,Ken Hitchcock,3,6,34,2,2,0,47.6,5,9
2014030221,15,away,WIN,REG,Barry Trotz,2,7,32,6,2,1,44.3,13,3
2014030221,3,home,LOSS,REG,Alain Vigneault,1,8,34,6,2,0,55.7,20,7
2014030222,15,away,LOSS,REG,Barry Trotz,2,8,38,8,1,0,53.4,12,5
2014030222,3,home,WIN,REG,Alain Vigneault,3,8,30,2,4,1,46.6,13,7
2014030223,3,away,LOSS,REG,Alain Vigneault,0,7,31,4,2,0,31,15,7
2014030223,15,home,WIN,REG,Barry Trotz,1,5,39,4,2,0,69,15,9
2014030224,3,away,LOSS,REG,Alain Vigneault,1,7,31,13,1,0,43.3,10,11
2014030224,15,home,WIN,REG,Barry Trotz,2,7,37,23,1,0,56.7,14,7
2014030225,15,away,LOSS,OT,Barry Trotz,1,7,24,4,2,0,52.3,5,10
2014030225,3,home,WIN,OT,Alain Vigneault,2,10,32,4,2,0,47.7,18,10
2014030226,3,away,LOSS,REG,Alain Vigneault,2,7,30,8,3,1,45.9,14,4
2014030226,15,home,WIN,REG,Barry Trotz,3,11,36,6,4,0,54.1,14,6
2014030227,15,away,LOSS,OT,Barry Trotz,1,9,26,8,3,0,59.5,9,1
2014030227,3,home,WIN,OT,Alain Vigneault,2,9,32,6,4,1,40.5,12,9
2014030211,14,away,WIN,OT,Jon Cooper,2,8,32,6,4,0,38.2,10,5
2014030211,8,home,LOSS,OT,Michel Therrien,1,11,43,8,3,0,61.8,25,12
2014030212,14,away,WIN,REG,Jon Cooper,4,6,21,13,8,4,45,12,1
2014030212,8,home,LOSS,REG,Michel Therrien,2,7,28,53,3,0,55,9,10
2014030213,8,away,LOSS,REG,Michel Therrien,1,7,24,6,2,0,51.7,9,6
2014030213,14,home,WIN,REG,Jon Cooper,2,4,28,4,3,0,48.3,14,4
2014030214,8,away,WIN,REG,Michel Therrien,4,10,29,8,3,1,51.5,3,5
2014030214,14,home,LOSS,REG,Jon Cooper,2,6,30,8,3,2,48.5,10,3
2014030215,14,away,LOSS,REG,Jon Cooper,1,6,44,22,0,0,47.4,15,4
2014030215,8,home,WIN,REG,Michel Therrien,2,7,30,18,3,0,52.6,14,5
2014030216,8,away,LOSS,REG,Michel Therrien,1,4,22,4,2,0,41.9,14,2
2014030216,14,home,WIN,REG,Jon Cooper,2,7,33,4,2,1,58.1,14,7
2016030131,10,away,LOSS,OT,Mike Babcock,2,9,47,6,1,0,53.5,10,3
2016030131,15,home,WIN,OT,Barry Trotz,3,11,52,2,3,1,46.5,17,12
2016030132,10,away,LOSS,OT,Mike Babcock,2,12,50,12,5,1,61,17,7
2016030132,15,home,WIN,OT,Barry Trotz,3,12,55,12,5,2,39,28,13
2016030133,15,away,WIN,OT,Barry Trotz,3,6,31,12,3,0,51.7,10,7
2016030133,10,home,LOSS,OT,Mike Babcock,2,7,42,12,3,1,48.3,11,9
2016030134,15,away,WIN,REG,Barry Trotz,3,6,31,8,1,1,52.5,9,9
2016030134,10,home,LOSS,REG,Mike Babcock,2,8,49,2,4,1,47.5,29,8
2016030135,10,away,LOSS,OT,Mike Babcock,1,6,23,10,4,0,45.5,13,10
2016030135,15,home,WIN,OT,Barry Trotz,2,7,34,12,3,1,54.5,11,12
2016030136,15,away,WIN,OT,Barry Trotz,2,9,38,4,2,0,36.1,15,9
2016030136,10,home,LOSS,OT,Mike Babcock,1,9,45,6,1,0,63.9,18,12
2016030141,29,away,LOSS,REG,John Tortorella,1,8,49,6,2,0,45.3,2,6
2016030141,5,home,WIN,REG,Mike Sullivan,3,7,35,4,3,1,54.7,7,6
2016030142,29,away,LOSS,REG,John Tortorella,1,10,51,28,2,0,43.1,2,2
2016030142,5,home,WIN,REG,Mike Sullivan,2,8,30,6,2,0,56.9,5,6
2016030143,5,away,WIN,OT,Mike Sullivan,3,11,31,4,3,1,54.9,6,10
2016030143,29,home,LOSS,OT,John Tortorella,2,9,33,6,2,1,45.1,5,8
2016030144,5,away,LOSS,REG,Mike Sullivan,2,7,23,6,3,1,36.8,5,7
2016030144,29,home,WIN,REG,John Tortorella,3,8,27,6,3,0,63.2,2,11
2016030145,29,away,LOSS,REG,John Tortorella,2,12,37,8,3,1,41.8,5,3
2016030145,5,home,WIN,REG,Mike Sullivan,3,8,18,6,4,2,58.2,5,6
2014030141,2,away,WIN,REG,Jack Capuano,2,6,36,4,2,0,37.1,5,9
2014030141,15,home,LOSS,REG,Barry Trotz,1,6,46,6,2,0,62.9,11,8
2014030142,2,away,WIN,REG,Jack Capuano,3,5,38,2,1,0,49.1,14,4
2014030142,15,home,LOSS,REG,Barry Trotz,2,8,59,2,1,1,50.9,10,2
2014030143,15,away,LOSS,OT,Barry Trotz,1,6,43,6,3,0,50.8,10,5
2014030143,2,home,WIN,OT,Jack Capuano,2,10,44,6,3,0,49.2,6,11
2014030144,15,away,WIN,OT,Barry Trotz,2,7,38,8,1,0,50.8,13,12
2014030144,2,home,LOSS,OT,Jack Capuano,1,9,50,2,4,0,49.2,22,20
2014030145,2,away,LOSS,REG,Jack Capuano,1,5,49,31,2,0,36.7,9,5
2014030145,15,home,WIN,REG,Barry Trotz,3,10,49,9,3,0,63.3,8,11
2014030146,15,away,LOSS,REG,Barry Trotz,1,9,32,14,3,1,54.8,12,14
2014030146,2,home,WIN,REG,Jack Capuano,3,9,46,38,1,0,45.2,14,23
2014030147,2,away,LOSS,REG,Jack Capuano,1,2,54,0,1,0,39.6,11,4
2014030147,15,home,WIN,REG,Barry Trotz,2,6,46,2,0,0,60.4,9,9
2016030161,19,away,WIN,OT,Mike Yeo,2,6,18,6,4,0,41.2,6,6
2016030161,30,home,LOSS,OT,Bruce Boudreau,1,13,35,8,3,0,58.8,9,15
2016030162,19,away,WIN,REG,Mike Yeo,2,5,21,8,2,0,37.1,3,5
2016030162,30,home,LOSS,REG,Bruce Boudreau,1,6,38,6,3,1,62.9,8,5
2016030163,30,away,LOSS,REG,Bruce Boudreau,1,10,29,8,4,0,58.3,3,7
2016030163,19,home,WIN,REG,Mike Yeo,3,7,31,10,3,1,41.7,4,4
2016030164,30,away,WIN,REG,Bruce Boudreau,2,7,28,6,2,0,50.8,2,6
2016030164,19,home,LOSS,REG,Mike Yeo,0,7,34,6,2,0,49.2,7,6
2016030165,19,away,LOSS,OT,Mike Yeo,2,6,12,14,4,0,44.9,3,4
2016030165,30,home,WIN,OT,Bruce Boudreau,3,9,30,10,6,2,55.1,9,5
2015030311,14,away,WIN,REG,Jon Cooper,3,5,40,11,2,1,39.7,4,6
2015030311,5,home,LOSS,REG,Mike Sullivan,1,8,31,6,4,1,60.3,9,4
2015030312,14,away,LOSS,OT,Jon Cooper,2,5,36,4,1,0,50,3,5
2015030312,5,home,WIN,OT,Mike Sullivan,3,10,47,2,2,0,50,9,7
2015030313,5,away,TIE,REG,Mike Sullivan,2,12,16,6,3,1,53.1,8,7
2015030313,14,home,TIE,REG,Jon Cooper,2,7,30,20,1,0,46.9,11,7
2015030314,5,away,WIN,REG,Mike Sullivan,3,9,29,12,4,1,51.6,10,2
2015030314,14,home,LOSS,REG,Jon Cooper,2,9,27,12,4,1,48.4,7,4
2015030315,14,away,LOSS,OT,Jon Cooper,2,6,37,8,3,0,45.6,1,5
2015030315,5,home,WIN,OT,Mike Sullivan,3,8,43,8,3,0,54.4,9,6
2015030316,5,away,WIN,REG,Mike Sullivan,3,8,18,2,3,1,44.3,7,8
2015030316,14,home,LOSS,REG,Jon Cooper,2,7,26,6,1,0,55.7,17,6
2015030317,14,away,LOSS,REG,Jon Cooper,1,4,39,12,1,0,41.5,5,2
2015030317,5,home,WIN,REG,Mike Sullivan,2,9,30,6,5,0,58.5,8,10
2016030221,5,away,WIN,REG,Mike Sullivan,3,5,17,2,2,0,54.4,11,9
2016030221,15,home,LOSS,REG,Barry Trotz,2,8,41,6,0,0,45.6,6,7
2016030222,5,away,WIN,REG,Mike Sullivan,4,6,19,10,3,1,44.6,4,6
2016030222,15,home,LOSS,REG,Barry Trotz,2,9,37,16,5,1,55.4,13,9
2016030223,15,away,WIN,OT,Barry Trotz,3,8,31,23,5,2,46.3,4,3
2016030223,5,home,LOSS,OT,Mike Sullivan,2,7,36,14,5,0,53.7,12,4
2016030224,15,away,LOSS,REG,Barry Trotz,2,9,30,14,4,0,44.8,4,5
2016030224,5,home,WIN,REG,Mike Sullivan,3,4,40,12,5,1,55.2,5,10
2016030225,5,away,TIE,REG,Mike Sullivan,2,5,15,6,2,1,60.7,12,3
2016030225,15,home,TIE,REG,Barry Trotz,2,8,38,4,3,0,39.3,14,10
2016030226,15,away,WIN,REG,Barry Trotz,3,6,38,8,4,2,47.8,4,8
2016030226,5,home,LOSS,REG,Mike Sullivan,2,4,32,10,3,0,52.2,11,4
2016030227,5,away,WIN,REG,Mike Sullivan,2,7,29,9,2,0,39,9,12
2016030227,15,home,LOSS,REG,Barry Trotz,0,7,32,9,2,0,61,10,11
2014030171,52,away,TIE,REG,Paul Maurice,2,6,37,8,3,0,37.5,13,7
2014030171,24,home,TIE,REG,Bruce Boudreau,2,8,46,6,3,2,62.5,9,5
2014030172,52,away,LOSS,REG,Paul Maurice,1,7,33,10,4,0,47.5,12,4
2014030172,24,home,WIN,REG,Bruce Boudreau,2,9,48,8,4,1,52.5,9,1
2014030173,24,away,WIN,OT,Bruce Boudreau,3,7,44,8,3,0,48.8,13,5
2014030173,52,home,LOSS,OT,Paul Maurice,2,8,61,8,3,1,51.2,11,4
2014030174,24,away,WIN,REG,Bruce Boudreau,3,8,35,6,1,0,53.5,6,3
2014030174,52,home,LOSS,REG,Paul Maurice,2,6,45,2,3,1,46.5,10,7
2017030241,28,away,LOSS,REG,Peter DeBoer,0,8,33,31,5,0,47.8,8,6
2017030241,54,home,WIN,REG,Gerard Gallant,5,8,48,10,10,3,52.2,10,15
2017030242,28,away,LOSS,OT,Peter DeBoer,2,11,48,12,7,2,55.1,7,12
2017030242,54,home,WIN,OT,Gerard Gallant,3,7,52,22,2,0,44.9,15,26
2017030243,54,away,LOSS,OT,Gerard Gallant,2,8,35,8,6,2,42.3,6,4
2017030243,28,home,WIN,OT,Peter DeBoer,3,10,44,12,4,1,57.7,13,14
2017030244,54,away,LOSS,REG,Gerard Gallant,0,8,37,22,5,0,44.3,5,5
2017030244,28,home,WIN,REG,Peter DeBoer,2,8,31,22,5,1,55.7,4,7
2017030245,28,away,TIE,REG,Peter DeBoer,3,7,35,20,4,1,49.3,7,4
2017030245,54,home,TIE,REG,Gerard Gallant,3,9,53,18,4,1,50.7,15,18
2017030246,54,away,WIN,REG,Gerard Gallant,3,8,38,4,1,0,43.8,1,2
2017030246,28,home,LOSS,REG,Peter DeBoer,0,7,25,2,2,0,56.2,13,7
2017030181,28,away,WIN,REG,Peter DeBoer,3,8,22,8,6,1,52.6,13,5
2017030181,24,home,LOSS,REG,Randy Carlyle,0,6,41,14,3,0,47.4,10,4
2017030182,28,away,WIN,REG,Peter DeBoer,3,8,20,6,3,1,50.8,7,2
2017030182,24,home,LOSS,REG,Randy Carlyle,2,7,24,8,2,1,49.2,13,3
2017030183,24,away,LOSS,REG,Randy Carlyle,1,11,44,28,3,1,50,6,4
2017030183,28,home,WIN,REG,Peter DeBoer,6,9,24,8,8,4,50,12,10
2017030184,24,away,LOSS,REG,Randy Carlyle,1,7,27,6,4,0,52.2,8,6
2017030184,28,home,WIN,REG,Peter DeBoer,2,6,28,8,3,0,47.8,9,12
2017030311,15,away,TIE,REG,Barry Trotz,2,8,15,6,4,2,54,4,6
2017030311,14,home,TIE,REG,Jon Cooper,2,5,27,8,3,1,46,8,8
2017030312,15,away,WIN,REG,Barry Trotz,4,9,38,14,3,1,43.8,6,4
2017030312,14,home,LOSS,REG,Jon Cooper,2,8,33,12,4,2,56.2,6,8
2017030313,14,away,TIE,REG,Jon Cooper,2,5,22,8,5,2,56.2,10,10
2017030313,15,home,TIE,REG,Barry Trotz,2,9,33,12,3,0,43.8,9,7
2017030314,14,away,TIE,REG,Jon Cooper,2,5,21,8,2,1,42.4,7,10
2017030314,15,home,TIE,REG,Barry Trotz,2,9,31,4,4,0,57.6,6,6
2017030315,15,away,LOSS,REG,Barry Trotz,2,7,35,2,0,0,50.9,5,3
2017030315,14,home,WIN,REG,Jon Cooper,3,5,24,0,1,0,49.1,8,9
2017030316,14,away,LOSS,REG,Jon Cooper,0,6,19,7,2,0,45.9,6,7
2017030316,15,home,WIN,REG,Barry Trotz,3,8,39,9,1,1,54.1,10,17
2017030317,15,away,WIN,REG,Barry Trotz,2,5,27,9,2,0,52,8,6
2017030317,14,home,LOSS,REG,Jon Cooper,0,7,46,11,1,0,48,5,4
2017030131,29,away,LOSS,OT,John Tortorella,2,6,30,21,4,2,55,7,12
2017030131,15,home,WIN,OT,Barry Trotz,3,7,25,8,6,2,45,8,6
2017030132,29,away,WIN,OT,John Tortorella,3,7,26,16,4,2,46.4,9,6
2017030132,15,home,LOSS,OT,Barry Trotz,2,14,33,10,7,3,53.6,14,12
2017030133,15,away,WIN,OT,Barry Trotz,3,11,26,8,4,1,46.2,10,2
2017030133,29,home,LOSS,OT,John Tortorella,2,8,36,8,4,0,53.8,10,8
2017030134,15,away,WIN,REG,Barry Trotz,2,8,19,6,3,1,64.3,5,4
2017030134,29,home,LOSS,REG,John Tortorella,1,6,25,6,3,0,35.7,12,7
2017030135,29,away,WIN,OT,John Tortorella,3,10,33,8,5,0,56.5,10,9
2017030135,15,home,LOSS,OT,Barry Trotz,2,7,38,10,4,1,43.5,18,10
2017030136,15,away,WIN,REG,Barry Trotz,4,7,21,10,3,1,45.5,6,7
2017030136,29,home,LOSS,REG,John Tortorella,3,9,26,8,4,0,54.5,4,11
2017030231,52,away,WIN,REG,Paul Maurice,2,4,22,6,0,0,34,11,15
2017030231,18,home,LOSS,REG,Peter Laviolette,1,12,29,0,3,0,66,13,6
2017030232,52,away,LOSS,OT,Paul Maurice,2,12,23,10,4,1,38.7,16,10
2017030232,18,home,WIN,OT,Peter Laviolette,3,10,26,10,4,1,61.3,21,16
2017030233,18,away,LOSS,REG,Peter Laviolette,2,7,21,17,4,2,43.1,9,6
2017030233,52,home,WIN,REG,Paul Maurice,5,11,30,15,5,1,56.9,11,4
2017030234,18,away,WIN,REG,Peter Laviolette,2,7,27,6,2,1,42.1,12,10
2017030234,52,home,LOSS,REG,Paul Maurice,1,8,23,6,2,1,57.9,19,2
2017030235,52,away,WIN,REG,Paul Maurice,4,8,27,2,3,1,40.7,10,8
2017030235,18,home,LOSS,REG,Peter Laviolette,2,10,23,6,1,0,59.3,21,6
2017030236,18,away,WIN,REG,Peter Laviolette,2,7,18,8,1,0,39.4,16,8
2017030236,52,home,LOSS,REG,Paul Maurice,0,8,16,2,4,0,60.6,5,1
2017030237,52,away,WIN,REG,Paul Maurice,3,6,17,6,1,1,49.2,10,13
2017030237,18,home,LOSS,REG,Peter Laviolette,1,9,17,2,3,1,50.8,24,7
2017030171,26,away,LOSS,REG,John Stevens,0,7,68,6,3,0,43.5,5,3
2017030171,54,home,WIN,REG,Gerard Gallant,1,7,59,6,3,0,56.5,7,9
2017030172,26,away,LOSS,OT,John Stevens,1,7,80,8,3,1,54.8,13,14
2017030172,54,home,WIN,OT,Gerard Gallant,2,14,56,6,4,1,45.2,8,21
2017030173,54,away,WIN,REG,Gerard Gallant,3,6,40,12,4,0,44.3,7,2
2017030173,26,home,LOSS,REG,John Stevens,2,9,45,10,5,0,55.7,14,3
2017030174,54,away,WIN,REG,Gerard Gallant,1,5,37,4,1,0,45.3,9,4
2017030174,26,home,LOSS,REG,John Stevens,0,7,41,2,2,0,54.7,10,4
2017030211,6,away,WIN,REG,Bruce Cassidy,4,6,27,6,1,1,49,10,8
2017030211,14,home,LOSS,REG,Jon Cooper,2,9,33,2,3,1,51,7,9
2017030212,6,away,TIE,REG,Bruce Cassidy,2,5,24,14,3,0,43.1,13,6
2017030212,14,home,TIE,REG,Jon Cooper,2,7,42,12,4,1,56.9,6,8
2017030213,14,away,WIN,REG,Jon Cooper,2,9,26,19,5,1,54.4,17,11
2017030213,6,home,LOSS,REG,Bruce Cassidy,1,7,36,27,1,1,45.6,14,5
2017030214,14,away,LOSS,OT,Jon Cooper,2,7,33,8,4,1,37.9,15,8
2017030214,6,home,WIN,OT,Bruce Cassidy,3,8,30,8,4,2,62.1,13,12
2017030215,6,away,LOSS,REG,Bruce Cassidy,1,7,29,8,3,1,44.8,8,5
2017030215,14,home,WIN,REG,Jon Cooper,3,5,37,8,3,1,55.2,9,7
2017030141,4,away,LOSS,REG,Dave Hakstol,0,6,39,8,4,0,51.9,7,6
2017030141,5,home,WIN,REG,Mike Sullivan,5,8,27,8,4,1,48.1,8,9
2017030142,4,away,WIN,REG,Dave Hakstol,3,5,31,22,3,2,47.8,3,6
2017030142,5,home,LOSS,REG,Mike Sullivan,1,8,31,20,4,0,52.2,10,8
2017030143,5,away,WIN,REG,Mike Sullivan,3,6,27,14,7,3,53.3,8,3
2017030143,4,home,LOSS,REG,Dave Hakstol,1,6,38,16,6,0,46.7,11,5
2017030144,5,away,WIN,REG,Mike Sullivan,3,7,26,8,4,1,44.9,9,5
2017030144,4,home,LOSS,REG,Dave Hakstol,0,6,37,8,4,0,55.1,11,3
2017030145,4,away,TIE,REG,Dave Hakstol,2,6,48,19,1,0,37.7,8,4
2017030145,5,home,TIE,REG,Mike Sullivan,2,8,25,11,5,0,62.3,11,9
2017030146,5,away,WIN,REG,Mike Sullivan,6,7,34,10,1,0,46.2,7,7
2017030146,4,home,LOSS,REG,Dave Hakstol,3,6,37,6,3,0,53.8,13,3
2017030111,1,away,LOSS,REG,John Hynes,2,7,36,2,2,1,47.9,6,4
2017030111,14,home,WIN,REG,Jon Cooper,3,8,35,4,1,1,52.1,7,10
2017030112,1,away,TIE,REG,John Hynes,3,11,36,10,3,0,34.4,5,4
2017030112,14,home,TIE,REG,Jon Cooper,3,6,35,10,3,2,65.6,8,6
2017030113,14,away,LOSS,REG,Jon Cooper,2,9,34,68,5,2,45,4,7
2017030113,1,home,WIN,REG,John Hynes,3,10,33,64,7,1,55,10,10
2017030114,14,away,WIN,REG,Jon Cooper,3,9,19,14,5,0,40.9,5,10
2017030114,1,home,LOSS,REG,John Hynes,1,7,25,12,6,1,59.1,11,12
2017030115,1,away,LOSS,REG,John Hynes,1,6,22,10,1,0,40,8,5
2017030115,14,home,WIN,REG,Jon Cooper,3,9,28,2,5,0,60,6,6
2017030321,54,away,TIE,REG,Gerard Gallant,2,5,30,12,2,1,43.8,11,1
2017030321,52,home,TIE,REG,Paul Maurice,2,6,33,8,4,2,56.2,14,10
2017030322,54,away,WIN,REG,Gerard Gallant,3,7,7,8,2,0,50.8,13,7
2017030322,52,home,LOSS,REG,Paul Maurice,1,7,19,6,3,1,49.2,11,2
2017030323,52,away,TIE,REG,Paul Maurice,2,8,48,22,2,0,48,7,7
2017030323,54,home,TIE,REG,Gerard Gallant,2,7,41,18,3,0,52,15,18
2017030324,52,away,LOSS,REG,Paul Maurice,2,9,43,4,4,1,48.4,16,6
2017030324,54,home,WIN,REG,Gerard Gallant,3,7,45,8,2,1,51.6,9,24
2017030325,54,away,WIN,REG,Gerard Gallant,2,8,17,8,2,0,50,17,3
2017030325,52,home,LOSS,REG,Paul Maurice,1,8,18,4,4,0,50,11,9
2017030121,10,away,LOSS,REG,Mike Babcock,1,6,42,23,3,0,50,11,11
2017030121,6,home,WIN,REG,Bruce Cassidy,3,10,37,6,6,3,50,7,6
2017030122,10,away,LOSS,REG,Mike Babcock,3,8,28,10,4,1,60.9,13,10
2017030122,6,home,WIN,REG,Bruce Cassidy,5,7,34,10,4,2,39.1,11,10
2017030123,6,away,TIE,REG,Bruce Cassidy,2,10,26,4,1,0,48.6,5,2
2017030123,10,home,TIE,REG,Mike Babcock,2,7,38,4,1,1,51.4,12,5
2017030124,6,away,WIN,REG,Bruce Cassidy,3,5,40,2,0,0,36.9,16,2
2017030124,10,home,LOSS,REG,Mike Babcock,1,8,26,0,1,0,63.1,11,8
2017030125,10,away,LOSS,REG,Mike Babcock,2,5,28,16,1,1,47,12,10
2017030125,6,home,WIN,REG,Bruce Cassidy,3,11,28,6,6,1,53,6,8
2017030126,6,away,LOSS,REG,Bruce Cassidy,1,8,23,8,2,0,63.2,11,2
2017030126,10,home,WIN,REG,Mike Babcock,3,7,23,6,3,0,36.8,11,7
2017030127,10,away,LOSS,REG,Mike Babcock,2,6,31,8,2,1,43.3,9,15
2017030127,6,home,WIN,REG,Bruce Cassidy,5,9,33,8,2,1,56.7,11,8
2017030151,21,away,LOSS,REG,Jared Bednar,2,6,24,16,3,0,53.2,7,3
2017030151,18,home,WIN,REG,Peter Laviolette,3,7,36,6,2,1,46.8,9,18
2017030152,21,away,LOSS,REG,Jared Bednar,2,7,25,14,5,1,39.4,8,4
2017030152,18,home,WIN,REG,Peter Laviolette,3,8,24,14,5,1,60.6,11,9
2017030153,18,away,TIE,REG,Peter Laviolette,3,8,38,16,3,1,58.1,7,7
2017030153,21,home,TIE,REG,Jared Bednar,3,8,32,12,5,0,41.9,6,6
2017030154,18,away,WIN,REG,Peter Laviolette,3,8,30,14,3,0,61.4,0,11
2017030154,21,home,LOSS,REG,Jared Bednar,2,8,36,10,5,1,38.6,8,6
2017030155,21,away,WIN,REG,Jared Bednar,2,6,17,6,2,0,38.7,13,3
2017030155,18,home,LOSS,REG,Peter Laviolette,1,11,16,4,3,0,61.3,14,7
2017030156,18,away,WIN,REG,Peter Laviolette,3,9,36,4,3,0,63.2,4,4
2017030156,21,home,LOSS,REG,Jared Bednar,0,5,30,20,0,0,36.8,4,4
2017030411,15,away,LOSS,REG,Barry Trotz,2,7,38,4,1,0,48.4,8,9
2017030411,54,home,WIN,REG,Gerard Gallant,4,8,25,4,1,1,51.6,9,22
2017030412,15,away,WIN,REG,Barry Trotz,3,6,46,14,2,1,41.5,4,6
2017030412,54,home,LOSS,REG,Gerard Gallant,2,9,39,23,5,1,58.5,12,19
2017030413,54,away,LOSS,REG,Gerard Gallant,1,5,31,8,2,0,37.1,7,10
2017030413,15,home,WIN,REG,Barry Trotz,3,6,38,4,4,0,62.9,21,12
2017030414,54,away,LOSS,REG,Gerard Gallant,2,7,39,32,4,0,51.6,7,8
2017030414,15,home,WIN,REG,Barry Trotz,4,5,29,20,5,3,48.4,18,18
2017030415,15,away,LOSS,REG,Barry Trotz,2,8,27,8,4,1,47.5,6,10
2017030415,54,home,WIN,REG,Gerard Gallant,3,7,39,12,2,1,52.5,15,22
2017030221,5,away,WIN,REG,Mike Sullivan,3,6,24,2,2,0,43.1,14,10
2017030221,15,home,LOSS,REG,Barry Trotz,2,8,44,4,1,0,56.9,14,9
2017030222,5,away,LOSS,REG,Mike Sullivan,1,8,31,10,3,0,56.4,4,5
2017030222,15,home,WIN,REG,Barry Trotz,2,8,33,10,3,1,43.6,17,16
2017030223,15,away,LOSS,REG,Barry Trotz,2,5,41,12,4,1,39,4,7
2017030223,5,home,WIN,REG,Mike Sullivan,3,5,52,12,4,1,61,9,6
2017030224,15,away,LOSS,REG,Barry Trotz,1,5,43,13,3,1,50,5,3
2017030224,5,home,WIN,REG,Mike Sullivan,3,6,25,11,4,2,50,11,5
2017030225,5,away,LOSS,REG,Mike Sullivan,3,9,28,6,5,2,50.7,12,7
2017030225,15,home,WIN,REG,Barry Trotz,4,8,26,10,3,1,49.3,15,7
2017030226,15,away,WIN,OT,Barry Trotz,2,7,36,2,1,0,38.1,4,4
2017030226,5,home,LOSS,OT,Mike Sullivan,1,5,33,2,1,0,61.9,15,9
2017030161,30,away,LOSS,REG,Bruce Boudreau,2,5,31,4,1,0,45.6,15,3
2017030161,52,home,WIN,REG,Paul Maurice,3,10,39,2,2,1,54.4,16,4
2017030162,30,away,LOSS,REG,Bruce Boudreau,1,4,23,40,4,1,62.3,10,3
